0.129394531	285.34	229.71	-534.74	1.01	88.45	-79.35
0.129882813	415.76	185.46	-501.72	10.33	80.87	-81.23
0.130371094	479.4	122.23	-484.94	19.87	70.24	-81.23
0.130859375	562.86	64.8	-435.13	30.21	57.16	-79.49
0.131347656	601.98	1.58	-375.37	40.04	42.35	-75.88
0.131835938	610.85	-111.17	-322.94	51.24	25.15	-71.4
0.132324219	572.25	-243.94	-320.85	62.44	6.36	-65.11
0.1328125	474.7	-446.78	-346.01	69.23	-4.99	-61.35
0.133300781	459.57	-491.04	-251.12	72.19	-12.72	-56.8
0.133789063	450.18	-524.23	-166.19	74.79	-25.22	-47.33
0.134277344	424.1	-568.49	-76.54	76.17	-39.31	-35.41
0.134765625	376.63	-600.1	23.07	75.16	-52.32	-21.9
0.135253906	357.33	-577.97	157.8	72.12	-65.11	-6.79
0.135742188	376.11	-511.06	359.12	68.72	-74.72	5.06
0.136230469	379.76	-443.1	504.86	65.83	-78.55	11.42
0.13671875	314.56	-402.53	570.39	61.14	-79.85	17.71
0.137207031	207.62	-399.37	577.73	54.05	-80.14	25.29
0.137695313	116.33	-367.23	585.6	44.66	-80.43	35.12
0.138183594	28.17	-300.84	624.39	32.74	-78.84	45.53
0.138671875	-77.2	-239.72	602.9	21.39	-76.17	54.27
0.139160156	-266.56	-259.22	534.74	9.76	-72.41	62.29
0.139648438	-367.24	-209.17	522.16	-1.52	-63.45	64.82
0.140136719	-398.02	-112.22	521.64	-13.59	-52.32	66.92
0.140625	-460.62	-61.12	483.89	-26.67	-40.76	69.3
0.141113281	-483.05	12.12	456.63	-40.9	-26.02	70.24
0.141601563	-497.13	87.99	450.34	-57.88	-6.87	69.45
0.142089844	-415.23	345.1	491.75	-68.15	2.17	70.96
0.142578125	-382.89	459.43	473.93	-69.66	3.76	70.68
0.143066406	-392.28	461.01	364.36	-71.69	7.95	68.51
0.143554688	-421.49	501.05	247.97	-73.86	20.81	58.32
0.144042969	-371.94	587.98	187.16	-74.36	35.19	45.31
0.14453125	-342.2	636.46	103.28	-73.21	48.42	31.58
0.145019531	-353.68	588.51	-59.24	-71.62	63.52	16.12
0.145507813	-334.9	595.89	-208.13	-71.18	79.35	1.37
0.145996094	-354.2	495.78	-421.5	-70.89	88.24	-6.72
0.146484375	-334.9	436.77	-524.78	-70.89	92.93	-11.2
0.146972656	-287.43	396.2	-604.99	-68.07	95.03	-16.33
0.147460938	-207.62	351.95	-646.94	-61.79	94.96	-22.91
0.147949219	-106.42	345.1	-663.71	-51.81	92.5	-31
0.1484375	-22.95	287.67	-666.86	-38.08	88.31	-41.19
0.148925781	99.11	256.06	-649.56	-21.25	79.71	-50.08
0.149414063	251.44	250.79	-577.73	-3.04	68.72	-58.1
0.149902344	471.57	311.91	-392.67	9.11	61.28	-63.74
0.150390625	547.21	234.98	-372.22	21.9	59.98	-75.3
0.150878906	554.51	92.2	-424.13	34.76	51.74	-80.36
0.151367188	604.07	40.04	-338.67	47.48	39.31	-82.09
0.151855469	561.3	-116.44	-373.27	60.78	22.26	-79.13
0.15234375	582.68	-214.96	-236.44	72.99	3.61	-75.23
0.152832031	459.05	-482.08	-356.5	83.18	-5.35	-75.88
0.153320313	456.97	-514.75	-260.03	85.13	-11.85	-71.54
0.153808594	411.06	-583.77	-219.14	88.02	-21.1	-65.4
0.154296875	396.45	-608.53	-132.64	88.38	-33.03	-53.98
0.154785156	325.51	-698.63	-98.04	85.35	-45.67	-38.3
0.155273438	309.34	-653.31	46.66	78.62	-57.38	-20.45
0.155761719	300.47	-596.94	228.05	73.13	-69.52	-3.61
0.15625		300.99	-528.45	371.7	67.57	-75.88	7.44
0.156738281	276.47	-423.6	508.01	60.99	-75.73	14.09
0.157226563	219.61	-373.55	578.26	53.62	-74.58	20.45
0.157714844	116.85	-349.31	582.98	43.36	-70.6	27.46
0.158203125	-5.74	-324.55	576.16	30.13	-67.93	38.52
0.158691406	-134.06	-277.13	584.02	15.75	-65.62	50.66
0.159179688	-326.55	-301.37	528.98	4.41	-64.53	60.27
0.159667969	-397.5	-234.46	544.18	-3.47	-61.28	64.82
0.16015625	-467.92	-187.04	514.3	-12.43	-54.71	67.71
0.160644531	-517.48	-118.55	488.08	-23.05	-45.6	69.95
0.161132813	-548.25	-33.72	449.29	-33.96	-34.04	70.39
0.161621094	-584.77	33.19	371.18	-45.89	-19.87	69.09
0.162109375	-570.16	181.77	354.4	-58.17	-3.97	66.77
0.162597656	-444.45	429.92	377.99	-65.11	3.18	66.99
0.163085938	-457.49	467.33	278.38	-69.3	9.11	65.18
0.163574219	-421.49	549	219.66	-72.84	19.66	58.68
0.1640625	-412.1	569.02	122.15	-74.65	31.72	49
0.164550781	-379.76	585.88	42.99	-75.23	45.74	36.28
0.165039063	-319.25	605.9	-42.99	-72.48	57.16	22.69
0.165527344	-305.69	561.64	-163.57	-67.64	68.44	7.3
0.166015625	-288.99	495.25	-322.94	-63.16	77.04	-4.77
0.166503906	-278.56	445.73	-462.92	-58.9	80.72	-12.21
0.166992188	-212.31	400.42	-532.65	-53.48	80.65	-17.63
0.167480469	-157.02	359.85	-569.87	-47.33	81.08	-24.64
0.16796875	-68.86	346.68	-572.49	-36.28	81.15	-36.49
0.168457031	34.95	307.16	-576.68	-21.03	79.2	-50.01
0.168945313	157.02	299.26	-558.86	-5.78	75.73	-62
0.169433594	360.46	329.29	-497	5.93	71.18	-68.72
0.169921875	405.84	250.26	-486.51	11.85	68.29	-72.34
0.170410156	489.83	209.69	-447.72	20.96	61.28	-75.37
0.170898438	567.56	146.47	-407.35	31	50.44	-75.73
0.171386719	617.63	42.15	-372.75	40.18	38.08	-73.78
0.171875	593.64	-63.75	-346.01	52.32	22.11	-71.83
0.172363281	588.42	-198.63	-307.74	64.53	4.19	-67.35
0.172851563	488.79	-438.88	-343.91	70.96	-5.49	-64.46
0.173339844	483.57	-486.83	-261.61	74	-12.14	-60.7
0.173828125	464.27	-549.52	-189.26	77.11	-23.12	-53.04
0.174316406	403.24	-630.13	-128.97	78.19	-34.33	-43.07
0.174804688	374.02	-631.71	-31.98	77.11	-45.53	-30.71
0.175292969	338.55	-624.86	76.54	75.01	-58.03	-16.62
0.17578125	303.08	-585.35	218.62	72.41	-70.1	-2.75
0.176269531	295.78	-517.91	407.87	68.8	-76.6	6.87
0.176757813	288.47	-417.81	547.85	64.61	-79.78	14.24
0.177246094	198.23	-392.52	606.57	58.17	-80.36	21.39
0.177734375	129.89	-326.66	643.79	49.94	-79.78	29.27
0.178222656	32.86	-295.05	662.14	39.46	-80.21	40.47
0.178710938	-69.38	-242.89	666.86	27.03	-80.36	53.04
0.179199219	-197.71	-232.88	628.06	13.66	-79.64	65.4
0.1796875	-377.15	-244.99	549.42	2.82	-75.01	71.33
0.180175781	-438.71	-168.07	524.26	-8.31	-66.2	74.43
0.180664063	-495.05	-81.14	463.97	-20.74	-54.42	75.81
0.181152344	-530.52	12.12	420.98	-31.36	-41.05	73.93
0.181640625	-611.9	61.64	288.87	-45.31	-25.65	74.51
0.182128906	-619.2	122.23	197.65	-60.99	-9.11	74.51
0.182617188	-491.39	398.84	320.32	-74.65	3.25	76.67
0.183105469	-473.66	453.11	235.39	-80.14	10.77	74.58
0.18359375	-441.84	508.95	199.22	-84.77	21.25	69.23
0.184082031	-432.45	546.36	155.18	-87.08	33.46	59.98
0.184570313	-359.42	610.64	119.53	-85.63	47.19	45.17
0.185058594	-303.6	630.13	38.8	-79.85	58.39	28.54
0.185546875	-280.13	624.86	-95.42	-73.64	71.4	10.33
0.186035156	-277	543.2	-293.06	-67.13	78.91	-2.46
0.186523438	-277	485.77	-443.52	-62.8	82.17	-9.68
0.187011719	-250.39	401.47	-551	-56.22	80.29	-14.67
0.1875		-164.84	367.75	-607.62	-48.27	77.18	-20.02
0.187988281	-59.99	349.84	-607.62	-37.79	74.72	-28.83
0.188476563	35.47	298.21	-641.69	-23.78	73.13	-41.62
0.188964844	156.5	286.09	-589.27	-8.31	69.23	-53.62
0.189453125	393.32	331.4	-500.67	5.93	63.09	-61.21
0.189941406	457.49	243.94	-476.03	12.94	59.19	-64.75
0.190429688	546.17	222.86	-407.35	23.2	51.31	-68.07
0.190917969	606.68	153.32	-371.7	33.96	39.24	-68
0.19140625	610.33	38.46	-347.06	46.76	23.99	-66.99
0.191894531	584.77	-100.63	-337.62	60.05	6.94	-64.61
0.192382813	465.83	-377.24	-406.3	69.09	-2.75	-64.53
0.192871094	434.53	-473.13	-357.54	72.48	-5.35	-65.11
0.193359375	430.88	-497.89	-278.91	74.94	-10.98	-61.93
0.193847656	410.54	-533.72	-194.5	75.88	-19.51	-54.42
0.194335938	396.98	-551.63	-103.8	75.81	-30.28	-43.79
0.194824219	356.29	-584.3	-27.26	74	-41.62	-30.93
0.1953125	323.94	-584.82	86.5	68.8	-51.38	-16.04
0.195800781	331.77	-531.08	265.8	62.29	-60.7	-0.94
0.196289063	350.55	-452.58	449.81	56.73	-65.76	9.11
0.196777344	303.6	-408.85	552.57	50.44	-66.05	15.75
0.197265625	250.91	-355.11	643.27	43.21	-65.76	22.91
0.197753906	155.45	-355.64	655.32	34.4	-65.04	31.29
0.198242188	44.86	-338.25	649.03	23.41	-63.96	41.34
0.198730469	-115.28	-354.05	585.07	12.21	-62.87	51.24
